file,AVG_LOG_LEN,CODE_CHURN,FCOC,LEVELD,LOC,LOGADD,LOGD,LOGDEL,LOG_CODE_OWNERSHIP,LOG_SPREAD,NUM_LOGS,TPC,post_defect_count,post_defects,pre_defect_count,pre_defects
src/test/testjar/ClassWordCount.java,0,0,0,0,60,0,0.0,0,0,0,0,0,1,['HADOOP-1230'],0,[]
src/test/testjar/ExternalMapperReducer.java,0,0,0,0,73,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/test/testjar/ExternalWritable.java,0,0,0,0,86,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/test/testshell/ExternalMapReduce.java,0,10,0.0,0,137,0.0,0.0,0.0,0.0,0.0,0,1,1,['HADOOP-3986'],1,['HADOOP-3570']
src/contrib/fuse-dfs/src/test/TestFuseDFS.java,0,269,0.0,0,555,0.0,0.0,0.0,0.0,0.0,0,3,3,"['HADOOP-4616', 'HADOOP-4635', 'HADOOP-4690']",3,"['HADOOP-4106', 'HADOOP-4319', 'HADOOP-4399']"
src/core/org/apache/hadoop/HadoopVersionAnnotation.java,0,0,0,0,56,0,0.0,0,0,0,0,0,0,[],0,[]
src/ant/org/apache/hadoop/ant/DfsTask.java,0,0,0,0,203,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/conf/Configurable.java,0,0,0,0,29,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/conf/Configuration.java,20.666666666666668,140,0.0,3.9473684210526314,1192,0.0,0.015939597315436243,0.6,0.3333333333333333,0.14705882352941177,19,5,5,"['HADOOP-1230', 'HADOOP-4631', 'HADOOP-4704', 'HADOOP-4944', 'HADOOP-5254']",5,"['HADOOP-3702', 'HADOOP-3854', 'HADOOP-4178', 'HADOOP-4253', 'HADOOP-4293']"
src/core/org/apache/hadoop/conf/Configured.java,0,0,0,0,46,0,0.0,0,0,0.0,0,0,0,[],0,[]
