file,AVG_LOG_LEN,CODE_CHURN,FCOC,LEVELD,LOC,LOGADD,LOGD,LOGDEL,LOG_CODE_OWNERSHIP,LOG_SPREAD,NUM_LOGS,TPC,post_defect_count,post_defects,pre_defect_count,pre_defects
src/core/org/apache/hadoop/io/IOUtils.java,21,12,0.0,2,177,0.0,0.005649717514124294,0.0,0.0,0,1,1,0,[],1,['HADOOP-3535']
src/core/org/apache/hadoop/io/InputBuffer.java,0,0,0,0,89,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/IntWritable.java,0,0,0,0,86,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/LongWritable.java,0,0,0,0,97,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/MD5Hash.java,0,22,0.0,0,208,0.0,0.0,0.0,0.0,0.0,0,1,1,['HADOOP-3981'],1,['HADOOP-3556']
src/core/org/apache/hadoop/io/MapFile.java,23,36,0.0,4,694,0.0,0.001440922190201729,0.0,0.0,0.3333333333333333,1,2,0,[],2,"['HADOOP-3791', 'HADOOP-3861']"
src/core/org/apache/hadoop/io/MapWritable.java,0,1,0.0,0,171,0.0,0.0,0.0,0.0,0.0,0,1,0,[],1,['HADOOP-3791']
src/core/org/apache/hadoop/io/MultipleIOException.java,0,2,0.0,0,49,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-2885']
src/core/org/apache/hadoop/io/NullWritable.java,0,21,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0,1,0,[],1,['HADOOP-3665']
src/core/org/apache/hadoop/io/ObjectWritable.java,0,0,0,0,263,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/OutputBuffer.java,0,0,0,0,92,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/RawComparator.java,0,0,0,0,37,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/SequenceFile.java,20,71,0.0,2.4444444444444446,3195,0.0,0.0028169014084507044,0.0,0.0,0.11904761904761904,9,4,2,"['HADOOP-3821', 'HADOOP-4195']",4,"['HADOOP-3131', 'HADOOP-3665', 'HADOOP-3667', 'HADOOP-3791']"
src/core/org/apache/hadoop/io/SetFile.java,0,7,0.0,0,105,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-3791']
src/core/org/apache/hadoop/io/SortedMapWritable.java,0,1,0.0,0,206,0.0,0.0,0.0,0.0,0.0,0,1,0,[],1,['HADOOP-3791']
src/core/org/apache/hadoop/io/Stringifier.java,0,0,0,0,54,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/Text.java,0,77,0.0,0,611,0.0,0.0,0.0,0.0,0.0,0,2,1,['HADOOP-4151'],2,"['HADOOP-3863', 'HADOOP-3951']"
src/core/org/apache/hadoop/io/TwoDArrayWritable.java,0,0,0,0,91,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/UTF8.java,24,2,0.0,4,286,0.0,0.006993006993006993,0.0,0.0,0.25,2,1,0,[],1,['HADOOP-3951']
src/core/org/apache/hadoop/io/VIntWritable.java,0,0,0,0,73,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/VLongWritable.java,0,0,0,0,73,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/VersionMismatchException.java,0,0,0,0,41,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/VersionedWritable.java,0,0,0,0,50,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/Writable.java,0,0,0,0,80,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/WritableComparable.java,0,0,0,0,55,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/WritableComparator.java,0,50,0.0,0,211,0.0,0.0,0.0,0.0,0.0,0,2,1,['HADOOP-4046'],2,"['HADOOP-3665', 'HADOOP-3791']"
src/core/org/apache/hadoop/io/WritableFactories.java,0,6,0.0,0,63,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-3791']
src/core/org/apache/hadoop/io/WritableFactory.java,0,0,0,0,28,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/io/WritableName.java,0,15,0.0,0,79,0.0,0.0,0.0,0.0,0,0,1,1,['HADOOP-3180'],1,['HADOOP-3791']
src/core/org/apache/hadoop/io/WritableUtils.java,0,6,0.0,0,430,0.0,0.0,0.0,0.0,0,0,1,2,"['HADOOP-3981', 'HADOOP-4154']",1,['HADOOP-3791']
src/core/org/apache/hadoop/ipc/Client.java,20.923076923076923,16,0.0,2.642857142857143,822,0.0,0.0170316301703163,0.0,0.0,0.6,14,4,3,"['HADOOP-4062', 'HADOOP-4262', 'HADOOP-4346']",4,"['HADOOP-3533', 'HADOOP-3791', 'HADOOP-3844', 'HADOOP-3951']"
src/core/org/apache/hadoop/ipc/RPC.java,13.5,2,0.0,2.6,498,0.0,0.010040160642570281,0.0,0.0,0.2222222222222222,5,1,0,[],1,['HADOOP-3951']
src/core/org/apache/hadoop/ipc/RemoteException.java,0,26,0.0,0,120,0.0,0.0,0.0,0.0,0.0,0,1,0,[],1,['HADOOP-3889']
src/core/org/apache/hadoop/ipc/Server.java,20.12121212121212,15,0.0,2.909090909090909,1049,0.0,0.03145853193517636,0.0,0.0,0.3684210526315789,33,2,3,"['HADOOP-2232', 'HADOOP-4525', 'HADOOP-4552']",2,"['HADOOP-3791', 'HADOOP-3951']"
src/core/org/apache/hadoop/ipc/VersionedProtocol.java,0,0,0,0,38,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/log/LogLevel.java,0,2,0.0,0,151,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-2885']
src/core/org/apache/hadoop/metrics/ContextFactory.java,0,0,0,0,187,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/metrics/MetricsContext.java,0,0,0,0,95,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/metrics/MetricsException.java,0,0,0,0,42,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/metrics/MetricsRecord.java,0,0,0,0,246,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/metrics/MetricsUtil.java,29,4,0.0,4,95,0.0,0.021052631578947368,0.0,0.0,0,2,2,1,['HADOOP-4023'],2,"['HADOOP-2885', 'HADOOP-3951']"
src/core/org/apache/hadoop/metrics/Updater.java,0,0,0,0,33,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/net/CachedDNSToSwitchMapping.java,0,80,0.0,0,80,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-3620']
src/core/org/apache/hadoop/net/ConnTimeoutException.java,0,29,0.0,0,29,0.0,0.0,0.0,0.0,0,0,1,1,['HADOOP-3327'],1,['HADOOP-3327']
src/core/org/apache/hadoop/net/DNS.java,0,0,0,0,210,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/net/DNSToSwitchMapping.java,0,0,0,0,42,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/net/NetUtils.java,24,39,0.0,4,408,0.0,0.004901960784313725,0.0,0.0,0,2,1,1,['HADOOP-4346'],1,['HADOOP-3620']
src/core/org/apache/hadoop/net/NetworkTopology.java,26,15,0.0,3,656,0.0,0.009146341463414634,0.0,0.0,0.1875,6,3,1,['HADOOP-3943'],3,"['HADOOP-3537', 'HADOOP-3620', 'HADOOP-3951']"
src/core/org/apache/hadoop/net/Node.java,0,0,0,0,47,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/net/NodeBase.java,0,0,0,0,134,0,0.0,0,0,0.0,0,0,1,['HADOOP-4204'],0,[]
src/core/org/apache/hadoop/net/ReadTimeoutException.java,0,29,0.0,0,29,0.0,0.0,0.0,0.0,0,0,1,1,['HADOOP-3327'],1,['HADOOP-3327']
src/core/org/apache/hadoop/net/ScriptBasedMapping.java,0,72,0.0,4,131,0.0,0.007633587786259542,0.0,0.0,0.2,1,2,1,['HADOOP-4141'],2,"['HADOOP-3620', 'HADOOP-3951']"
src/core/org/apache/hadoop/net/SocketIOWithTimeout.java,40.333333333333336,0,0,3.3333333333333335,383,0,0.007832898172323759,0,0,0.5,3,0,1,['HADOOP-4346'],0,[]
src/core/org/apache/hadoop/net/SocketInputStream.java,0,0,0,0,165,0,0.0,0,0,0.0,0,0,1,['HADOOP-4325'],0,[]
src/core/org/apache/hadoop/net/SocketOutputStream.java,0,0,0,0,219,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/net/SocksSocketFactory.java,0,0,0,0,161,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/net/StandardSocketFactory.java,0,0,0,0,122,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/BinaryRecordInput.java,0,0,0,0,136,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/BinaryRecordOutput.java,0,0,0,0,120,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/Buffer.java,0,0,0,0,246,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/CsvRecordInput.java,0,0,0,0,200,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/CsvRecordOutput.java,0,0,0,0,140,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/Index.java,0,0,0,0,37,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/Record.java,0,0,0,0,91,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/RecordComparator.java,0,3,0.0,0,47,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-3791']
src/core/org/apache/hadoop/record/RecordInput.java,0,0,0,0,120,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/RecordOutput.java,0,0,0,0,141,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/Utils.java,0,0,0,0,490,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/record/XmlRecordInput.java,0,0,0,0,243,0,0.0,0,0,0.0,0,0,1,['HADOOP-4204'],0,[]
src/core/org/apache/hadoop/record/XmlRecordOutput.java,0,0,0,0,248,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/security/UnixUserGroupInformation.java,12,0,0,2,402,0,0.0024875621890547263,0,0,0.2,1,0,0,[],0,[]
src/core/org/apache/hadoop/security/UserGroupInformation.java,6,0,0,2,82,0,0.012195121951219513,0,0,0,1,0,0,[],0,[]
src/core/org/apache/hadoop/util/Daemon.java,0,0,0,0,51,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/DataChecksum.java,0,0,0,0,250,0,0.0,0,0,0.0,0,0,1,['HADOOP-3514'],0,[]
src/core/org/apache/hadoop/util/DiskChecker.java,0,0,0,0,89,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/GenericOptionsParser.java,24,7,0.0,4,348,0.0,0.0028735632183908046,0.0,0.0,0.3333333333333333,1,2,3,"['HADOOP-3570', 'HADOOP-3722', 'HADOOP-4612']",2,"['HADOOP-3743', 'HADOOP-3774']"
src/core/org/apache/hadoop/util/GenericsUtil.java,0,0,0,0,70,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/HeapSort.java,0,71,0.0,0,71,0.0,0.0,0.0,0.0,0.0,0,1,0,[],1,['HADOOP-3442']
src/core/org/apache/hadoop/util/HostsFileReader.java,0,16,0.0,0,100,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-3720']
src/core/org/apache/hadoop/util/IndexedSortable.java,0,0,0,0,36,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/IndexedSorter.java,0,8,0.0,0,46,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-3442']
src/core/org/apache/hadoop/util/MergeSort.java,0,0,0,0,85,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/NativeCodeLoader.java,41,2,0.0,2.6,88,0.0,0.056818181818181816,0.0,0.0,0.0,5,1,1,['HADOOP-4184'],1,['HADOOP-3951']
src/core/org/apache/hadoop/util/PlatformName.java,0,0,0,0,45,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/PrintJarMainClass.java,0,0,0,0,51,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/PriorityQueue.java,0,21,0.0,0,150,0.0,0.0,0.0,0.0,0.0,0,1,0,[],1,['HADOOP-3791']
src/core/org/apache/hadoop/util/ProgramDriver.java,0,0,0,0,142,0,0.0,0,0,0.0,0,0,2,"['HADOOP-4340', 'HADOOP-4608']",0,[]
src/core/org/apache/hadoop/util/Progress.java,0,0,0,0,129,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/Progressable.java,0,0,0,0,35,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/QuickSort.java,0,53,0.0,0,131,0.0,0.0,0.0,0.0,0.0,0,2,0,[],2,"['HADOOP-3442', 'HADOOP-3806']"
src/core/org/apache/hadoop/util/ReflectionUtils.java,0,7,0.0,3,195,0.0,0.005128205128205128,0.0,0.0,0,1,1,1,['HADOOP-4187'],1,['HADOOP-3791']
src/core/org/apache/hadoop/util/RunJar.java,0,0,0,0,161,0,0.0,0,0,0.0,0,0,2,"['HADOOP-3570', 'HADOOP-4612']",0,[]
src/core/org/apache/hadoop/util/ServletUtil.java,0,0,0,0,66,0,0.0,0,0,0,0,0,1,['HADOOP-3930'],0,[]
src/core/org/apache/hadoop/util/Shell.java,36,21,0.0,4,341,0.0,0.011730205278592375,0.0,0.0,0.125,4,1,1,['HADOOP-4184'],1,['HADOOP-3852']
src/core/org/apache/hadoop/util/StringUtils.java,14,81,0.0,3,551,0.0,0.003629764065335753,0.0,0.0,1.0,2,2,5,"['HADOOP-3245', 'HADOOP-3930', 'HADOOP-3970', 'HADOOP-4254', 'HADOOP-4435']",2,"['HADOOP-1700', 'HADOOP-3873']"
src/core/org/apache/hadoop/util/Tool.java,0,0,0,0,79,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/ToolRunner.java,0,0,0,0,91,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/UTF8ByteArrayUtils.java,0,98,0.0,0,98,0.0,0.0,0.0,0.0,0,0,1,0,[],1,['HADOOP-2302']
src/core/org/apache/hadoop/util/VersionInfo.java,0,0,0,0,99,0,0.0,0,0,0,0,0,0,[],0,[]
src/core/org/apache/hadoop/util/XMLUtils.java,0,0,0,0,56,0,0.0,0,0,0,0,0,0,[],0,[]
src/examples/org/apache/hadoop/examples/AggregateWordCount.java,0,0,0,0,77,0,0.0,0,0,0,0,0,0,[],0,[]
src/examples/org/apache/hadoop/examples/AggregateWordHistogram.java,0,0,0,0,81,0,0.0,0,0,0,0,0,0,[],0,[]
src/examples/org/apache/hadoop/examples/ExampleDriver.java,0,6,0.0,0,66,0.0,0.0,0.0,0.0,0,0,1,2,"['HADOOP-2536', 'HADOOP-4340']",1,['HADOOP-3402']
src/examples/org/apache/hadoop/examples/Grep.java,0,0,0,0,97,0,0.0,0,0,0,0,0,0,[],0,[]
src/examples/org/apache/hadoop/examples/Join.java,0,0,0,0,167,0,0.0,0,0,0,0,0,0,[],0,[]
src/examples/org/apache/hadoop/examples/MultiFileWordCount.java,0,0,0,0,267,0,0.0,0,0,0.0,0,0,0,[],0,[]
src/examples/org/apache/hadoop/examples/PiEstimator.java,0,0,0,0,256,0,0.0,0,0,0.0,0,0,2,"['HADOOP-4437', 'HADOOP-4589']",0,[]
src/examples/org/apache/hadoop/examples/RandomTextWriter.java,0,4,0.0,0,758,0.0,0.0,0.0,0.0,0.0,0,1,0,[],1,['HADOOP-3774']
src/examples/org/apache/hadoop/examples/RandomWriter.java,0,4,0.0,0,287,0.0,0.0,0.0,0.0,0.0,0,1,1,['HADOOP-4151'],1,['HADOOP-3664']
src/examples/org/apache/hadoop/examples/SleepJob.java,0,227,0.0,0,234,0.0,0.0,0.0,0.0,0.0,0,2,1,['HADOOP-3698'],2,"['HADOOP-3664', 'HADOOP-3728']"
src/examples/org/apache/hadoop/examples/Sort.java,0,0,0,0,162,0,0.0,0,0,0,0,0,2,"['HADOOP-3019', 'HADOOP-4247']",0,[]
src/examples/org/apache/hadoop/examples/WordCount.java,0,0,0,0,159,0,0.0,0,0,0,0,0,0,[],0,[]
src/hdfs/org/apache/hadoop/hdfs/ChecksumDistributedFileSystem.java,0,0,0,0,129,0,0.0,0,0,0.0,0,0,0,[],0,[]
